Order ID,Order Date,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-01673,2023-08-27,CUST-1081,Kelly Donovan,Consumer,Central,Office Supplies,Labels,Label Roll,5813.53,5,0.05,150.74
ORD-00142,2023-08-28,CUST-1189,Madison Poole,Consumer,Central,Furniture,Tables,Study Table,21769.53,8,0.2,-478.43
ORD-00362,2023-08-29,CUST-1135,Rebecca Jackson,Home Office,Central,Technology,Copiers,Desktop Copier,485093.04,11,0.15,83429.69
ORD-00549,2023-08-29,CUST-1292,Stephanie Byrd,Consumer,North,Office Supplies,Paper,A4 Paper Ream,1863.71,9,0.1,89.61
ORD-01564,2023-08-29,CUST-1058,Richard Aguirre,Corporate,West,Furniture,Bookcases,Modern Bookcase,53418.77,5,0.1,-177.07
ORD-01922,2023-08-29,CUST-1138,Courtney Gonzalez,Consumer,East,Technology,Copiers,Desktop Copier,292512.28,6,0,35720.57
ORD-00038,2023-08-30,CUST-1117,William Herrera,Corporate,East,Furniture,Bookcases,5-Shelf Bookcase,98939.51,12,0.1,19451.24
ORD-01075,2023-08-30,CUST-1013,Lisa Hensley,Home Office,North,Office Supplies,Envelopes,Mailing Envelopes Pack,1873.66,6,0.2,-4.1
ORD-00725,2023-08-31,CUST-1053,Crystal Robinson,Consumer,Central,Technology,Accessories,Wireless Mouse,103199.94,4,0.1,-2077.8
ORD-01524,2023-08-31,CUST-1093,Denise Jacobs,Consumer,North,Technology,Copiers,Desktop Copier,225138.55,6,0.15,-5985.44
ORD-00857,2023-09-01,CUST-1253,Tanya Kim,Corporate,East,Furniture,Furnishings,Wall Clock,36413.89,6,0,10712.83
ORD-01185,2023-09-01,CUST-1283,Jessica Garcia,Home Office,East,Furniture,Furnishings,Desk Lamp,69115.78,5,0.1,14420.26
ORD-00631,2023-09-02,CUST-1201,Melissa Brewer,Consumer,Central,Furniture,Furnishings,Desk Lamp,40648.46,3,0,10550.58
ORD-01819,2023-09-03,CUST-1138,Courtney Gonzalez,Consumer,South,Furniture,Furnishings,Desk Lamp,3467.16,3,0.05,12.77
ORD-00148,2023-09-04,CUST-1238,David Davis,Corporate,Central,Technology,Copiers,Desktop Copier,38242.98,4,0,2281.77
ORD-00255,2023-09-04,CUST-1097,Aaron Wise,Consumer,South,Office Supplies,Art,Marker Set,2970.6,10,0,732.61
ORD-01086,2023-09-04,CUST-1110,Sharon Cochran,Corporate,Central,Technology,Machines,Scanner,14019.66,1,0.1,878.48
ORD-01800,2023-09-04,CUST-1245,Shannon Rivera,Consumer,North,Technology,Phones,Smartphone Lite,130599.0,9,0.15,17485.76
ORD-01737,2023-09-05,CUST-1270,Patrick Thornton,Consumer,East,Furniture,Chairs,Folding Chair,23960.8,3,0,5809.91
ORD-01899,2023-09-05,CUST-1163,Lindsey Walker,Home Office,South,Technology,Phones,Smartphone Lite,215260.93,7,0.1,51512.73
ORD-01207,2023-09-06,CUST-1222,Jeremy Dalton,Home Office,South,Office Supplies,Paper,A4 Paper Ream,716.45,8,0,182.93
ORD-00114,2023-09-07,CUST-1081,Kelly Donovan,Consumer,South,Technology,Accessories,Wireless Mouse,57732.6,4,0.15,4957.48
ORD-00813,2023-09-07,CUST-1208,Cathy Robinson,Consumer,West,Furniture,Tables,Coffee Table,103791.46,10,0.2,-1085.42
ORD-01632,2023-09-07,CUST-1197,Daniel Salinas,Consumer,North,Furniture,Chairs,Recliner Chair,2396.93,4,0.05,716.1
ORD-01852,2023-09-07,CUST-1141,Cheyenne Horton,Corporate,West,Technology,Phones,Cordless Phone,264286.33,9,0,71564.3
ORD-01790,2023-09-08,CUST-1208,Cathy Robinson,Consumer,Central,Furniture,Furnishings,Wall Clock,93345.23,7,0.15,10717.01
ORD-01888,2023-09-08,CUST-1006,Connie Lawrence,Consumer,South,Technology,Machines,Laser Printer,424921.84,11,0.2,22159.76
ORD-00490,2023-09-09,CUST-1139,David Alvarez,Consumer,East,Furniture,Bookcases,5-Shelf Bookcase,2485.77,1,0.2,-323.31
ORD-00666,2023-09-10,CUST-1281,Amanda Jones,Home Office,West,Furniture,Furnishings,Desk Lamp,80866.48,8,0,6602.01
ORD-01315,2023-09-10,CUST-1267,Kimberly Gibson,Consumer,North,Furniture,Bookcases,5-Shelf Bookcase,3612.91,2,0.2,395.55
ORD-01637,2023-09-10,CUST-1075,Amy Silva,Consumer,South,Furniture,Bookcases,Corner Bookcase,19840.77,4,0.2,-1491.82
ORD-01834,2023-09-12,CUST-1190,Jessica Gross,Home Office,Central,Office Supplies,Envelopes,Mailing Envelopes Pack,3793.14,7,0.3,-509.15
ORD-00507,2023-09-13,CUST-1085,Zachary Ferrell,Home Office,West,Technology,Accessories,USB-C Hub,550937.58,12,0.3,-59274.64
ORD-00595,2023-09-13,CUST-1114,Crystal Johnson,Consumer,South,Technology,Machines,Laser Printer,211658.24,5,0,23033.93
ORD-00818,2023-09-13,CUST-1202,Ricky Davis II,Consumer,North,Office Supplies,Supplies,Glue Stick,11382.64,8,0.1,73.06
ORD-01150,2023-09-13,CUST-1007,Abigail Shaffer,Consumer,South,Furniture,Furnishings,Office Partition,26220.17,4,0.1,7238.51
ORD-00432,2023-09-15,CUST-1289,Lisa Allen,Consumer,East,Furniture,Furnishings,Office Partition,26419.41,3,0,3594.22
ORD-00394,2023-09-16,CUST-1147,Victoria Larson,Consumer,West,Furniture,Furnishings,Wall Clock,138259.76,10,0.3,1860.79
ORD-01848,2023-09-16,CUST-1084,Paul Jones,Consumer,South,Furniture,Tables,Coffee Table,11901.54,2,0.15,1486.56
ORD-00384,2023-09-17,CUST-1171,Jamie Walton,Consumer,West,Technology,Accessories,Wireless Mouse,129096.45,6,0.1,23364.99
ORD-01812,2023-09-19,CUST-1240,Yvonne Chambers,Home Office,Central,Office Supplies,Fasteners,Paper Clips Box,868.2,1,0.3,-72.19
ORD-01918,2023-09-19,CUST-1011,Monica Herrera,Home Office,Central,Technology,Accessories,Wireless Mouse,181765.83,7,0.1,16806.65
ORD-01101,2023-09-20,CUST-1124,Michelle Harmon,Consumer,West,Technology,Accessories,Wireless Mouse,8626.07,4,0,2573.13
ORD-01454,2023-09-20,CUST-1261,Katie Suarez,Home Office,North,Technology,Accessories,Webcam HD,472556.85,10,0.2,-47125.94
ORD-01485,2023-09-20,CUST-1159,Melissa Gates,Consumer,Central,Office Supplies,Envelopes,Padded Envelopes,6378.93,7,0.1,1636.46
ORD-00215,2023-09-22,CUST-1054,Mark Perez,Home Office,South,Office Supplies,Art,Sketch Pad,2415.2,8,0.1,-155.1
ORD-01224,2023-09-22,CUST-1209,Dr. William Warren,Home Office,East,Furniture,Chairs,Mesh Task Chair,80282.66,7,0.2,-3833.88
ORD-00449,2023-09-23,CUST-1256,Kristen Davis,Consumer,Central,Technology,Phones,Smartphone X200,283982.27,6,0,32232.97
ORD-00170,2023-09-24,CUST-1228,Michael Warner,Home Office,East,Technology,Phones,Smartphone Lite,54191.94,2,0.2,-2001.63
ORD-00410,2023-09-24,CUST-1162,Jennifer Adkins,Consumer,North,Technology,Copiers,Desktop Copier,179868.32,8,0.1,6225.27
ORD-00524,2023-09-24,CUST-1011,Monica Herrera,Home Office,Central,Furniture,Chairs,Mesh Task Chair,42572.77,5,0.15,6094.71
ORD-01323,2023-09-24,CUST-1034,Nathan Maldonado,Home Office,East,Technology,Machines,Label Maker,52986.03,5,0.3,5903.48
ORD-01744,2023-09-24,CUST-1022,Patty Perez,Home Office,East,Technology,Accessories,Webcam HD,25129.02,5,0.3,-2430.82
ORD-01412,2023-09-26,CUST-1015,Dylan Miller,Home Office,Central,Furniture,Tables,Conference Table,29906.66,2,0.2,-6544.46
ORD-01028,2023-09-27,CUST-1105,Richard Henson,Home Office,East,Technology,Phones,Smartphone Pro Max,354236.85,7,0.3,-9600.27
ORD-00019,2023-09-28,CUST-1116,Diana May,Home Office,South,Furniture,Chairs,Executive Office Chair,59068.29,4,0.3,-9722.48
ORD-00519,2023-09-28,CUST-1238,David Davis,Corporate,West,Office Supplies,Envelopes,Padded Envelopes,6159.67,11,0,785.48
ORD-00629,2023-09-28,CUST-1104,Christine Wright,Consumer,Central,Office Supplies,Supplies,Glue Stick,586.64,4,0.2,48.16
ORD-00893,2023-09-28,CUST-1169,Joel Williams,Corporate,North,Technology,Machines,Laser Printer,389389.22,10,0.2,-68503.14
ORD-01197,2023-09-28,CUST-1207,Bryan Herrera,Corporate,North,Furniture,Chairs,Mesh Task Chair,20777.16,5,0,4950.28
ORD-00878,2023-09-29,CUST-1171,Jamie Walton,Consumer,South,Office Supplies,Paper,A4 Paper Ream,8908.44,9,0.05,267.31
ORD-01406,2023-09-29,CUST-1276,Matthew Moore,Corporate,North,Furniture,Chairs,Executive Office Chair,26591.04,5,0.2,-534.52
ORD-01903,2023-10-01,CUST-1039,Elizabeth Fowler,Corporate,North,Furniture,Bookcases,Corner Bookcase,87597.02,8,0.1,5666.54
ORD-01830,2023-10-02,CUST-1213,Melissa Martinez,Corporate,Central,Office Supplies,Binders,Clip Binder,917.81,3,0.3,-231.0
ORD-00271,2023-10-03,CUST-1219,Justin Torres,Corporate,North,Furniture,Chairs,Executive Office Chair,30355.94,3,0.3,3218.76
ORD-01216,2023-10-03,CUST-1195,John Bishop,Corporate,North,Office Supplies,Fasteners,Paper Clips Box,1564.64,5,0.3,-266.79
ORD-00739,2023-10-04,CUST-1208,Cathy Robinson,Consumer,West,Furniture,Chairs,Recliner Chair,73163.39,11,0.15,2119.23
ORD-01252,2023-10-05,CUST-1293,Jeremy Reed,Home Office,East,Furniture,Bookcases,5-Shelf Bookcase,31403.61,5,0.1,7151.82
ORD-01076,2023-10-06,CUST-1056,Michael Lewis,Home Office,East,Technology,Machines,All-in-One Printer,207604.05,12,0.15,50498.53
ORD-01912,2023-10-06,CUST-1100,Stephen Mckee,Corporate,East,Technology,Accessories,Mechanical Keyboard,89493.19,11,0.2,-8155.59
ORD-01012,2023-10-07,CUST-1004,Daniel Wagner,Home Office,Central,Furniture,Bookcases,Modern Bookcase,23464.01,2,0.2,530.35
ORD-01361,2023-10-07,CUST-1217,Rodney Morales,Home Office,East,Technology,Copiers,Office Copier Machine,309611.21,9,0.1,41464.94
ORD-01726,2023-10-07,CUST-1166,John Anderson,Home Office,North,Office Supplies,Fasteners,Push Pins Pack,2765.14,3,0.1,382.34
ORD-01581,2023-10-08,CUST-1179,Lawrence Adkins,Home Office,North,Furniture,Furnishings,Desk Lamp,13565.27,10,0,4160.14
ORD-01762,2023-10-08,CUST-1034,Nathan Maldonado,Home Office,North,Office Supplies,Supplies,Glue Stick,966.95,6,0.3,-197.52
ORD-01806,2023-10-08,CUST-1161,Paul Castaneda,Home Office,North,Technology,Accessories,Mechanical Keyboard,184521.12,7,0,50483.22
ORD-01871,2023-10-08,CUST-1039,Elizabeth Fowler,Corporate,East,Technology,Accessories,Wireless Mouse,48574.36,2,0.05,12322.15
ORD-01046,2023-10-09,CUST-1299,Keith Jennings,Corporate,West,Technology,Machines,All-in-One Printer,240997.27,5,0,23853.19
ORD-00305,2023-10-10,CUST-1220,Bailey Duran DDS,Consumer,South,Furniture,Bookcases,5-Shelf Bookcase,43307.55,4,0.15,-4099.24
ORD-00344,2023-10-11,CUST-1150,Stephanie Manning,Home Office,East,Office Supplies,Envelopes,Padded Envelopes,12006.66,8,0.3,-371.84
ORD-01128,2023-10-11,CUST-1113,Julia Torres,Consumer,South,Technology,Accessories,Wireless Mouse,133515.69,3,0.1,30763.19
ORD-00231,2023-10-12,CUST-1090,Aimee Montoya,Consumer,Central,Office Supplies,Labels,Label Roll,6902.61,11,0.1,-239.37
ORD-00844,2023-10-12,CUST-1022,Patty Perez,Home Office,Central,Office Supplies,Art,Marker Set,622.97,12,0.15,81.25
ORD-01261,2023-10-13,CUST-1068,Carol Tucker,Consumer,West,Technology,Machines,Scanner,54030.23,2,0.1,1776.19
ORD-01523,2023-10-13,CUST-1162,Jennifer Adkins,Consumer,Central,Technology,Accessories,Webcam HD,173184.13,4,0.2,-21262.93
ORD-01694,2023-10-13,CUST-1049,Joshua Blair,Corporate,East,Furniture,Tables,Conference Table,97777.85,10,0,20066.7
ORD-00765,2023-10-14,CUST-1265,Yvonne Burns,Home Office,South,Technology,Accessories,Wireless Mouse,364849.75,12,0.2,28255.99
ORD-00415,2023-10-15,CUST-1139,David Alvarez,Consumer,South,Office Supplies,Fasteners,Push Pins Pack,7146.57,4,0.3,-668.06
ORD-01700,2023-10-16,CUST-1192,Karen Graham,Consumer,North,Office Supplies,Envelopes,Mailing Envelopes Pack,6423.47,9,0,1348.83
ORD-00233,2023-10-17,CUST-1086,Daniel Baker,Corporate,North,Office Supplies,Labels,Sticker Sheet,154.23,1,0.1,25.3
ORD-01948,2023-10-17,CUST-1012,Jamie Arnold,Home Office,Central,Technology,Accessories,USB-C Hub,572312.65,11,0,80323.24
ORD-00378,2023-10-19,CUST-1177,Michael Elliott,Home Office,Central,Office Supplies,Binders,Clip Binder,5941.55,3,0.3,-268.47
ORD-00470,2023-10-19,CUST-1181,Alexander Collins,Home Office,East,Office Supplies,Envelopes,Padded Envelopes,982.73,1,0,187.75
ORD-00583,2023-10-19,CUST-1206,David Martinez,Home Office,Central,Furniture,Furnishings,Desk Lamp,41020.52,6,0.15,3115.49
ORD-01309,2023-10-19,CUST-1057,Timothy Duncan,Consumer,West,Furniture,Bookcases,5-Shelf Bookcase,52576.38,4,0,2989.08
ORD-01699,2023-10-19,CUST-1224,Theresa Clark,Consumer,West,Furniture,Furnishings,Desk Lamp,11225.01,1,0,1781.68
ORD-00295,2023-10-20,CUST-1196,Allen Rosales,Consumer,North,Technology,Machines,Label Maker,49379.91,1,0.3,-2117.84
ORD-01122,2023-10-20,CUST-1105,Richard Henson,Home Office,West,Office Supplies,Storage,Storage Box,6109.36,12,0.15,-410.54
ORD-01478,2023-10-20,CUST-1231,Jessica Stephens,Corporate,Central,Technology,Machines,All-in-One Printer,331.52,1,0.1,-15.59
ORD-01561,2023-10-20,CUST-1284,Shelia Wallace,Consumer,East,Furniture,Tables,Coffee Table,31135.15,3,0.15,-371.36
ORD-01794,2023-10-22,CUST-1123,April Frost,Corporate,South,Technology,Copiers,Office Copier Machine,392686.26,10,0.3,-11390.96
ORD-00286,2023-10-23,CUST-1060,John Daniel,Home Office,East,Office Supplies,Supplies,Tape Dispenser,13550.02,10,0.1,2994.62
ORD-00777,2023-10-23,CUST-1220,Bailey Duran DDS,Consumer,South,Technology,Accessories,Wireless Mouse,90025.07,4,0,4761.42
ORD-01336,2023-10-23,CUST-1224,Theresa Clark,Consumer,South,Furniture,Bookcases,Modern Bookcase,137235.6,10,0,9620.03
ORD-00088,2023-10-24,CUST-1162,Jennifer Adkins,Consumer,South,Technology,Phones,Smartphone Pro Max,382727.05,8,0.15,30863.07
ORD-00904,2023-10-24,CUST-1191,Debra Morton,Home Office,Central,Technology,Phones,Cordless Phone,260704.6,12,0,45994.11
ORD-01231,2023-10-24,CUST-1116,Diana May,Home Office,North,Technology,Phones,Smartphone X200,73657.89,2,0.15,19013.34
ORD-00820,2023-10-25,CUST-1119,Victor Baker,Home Office,South,Furniture,Tables,Dining Table,97121.14,7,0,29528.77
ORD-00396,2023-10-26,CUST-1084,Paul Jones,Consumer,North,Furniture,Chairs,Folding Chair,63389.47,11,0,10370.74
ORD-00369,2023-10-27,CUST-1191,Debra Morton,Home Office,West,Office Supplies,Envelopes,Padded Envelopes,7626.25,10,0.1,478.64
ORD-00642,2023-10-27,CUST-1199,Adam Vaughan,Corporate,South,Technology,Accessories,USB-C Hub,223363.6,11,0.3,-39639.48
ORD-01000,2023-10-27,CUST-1235,Michael Lyons,Consumer,East,Furniture,Tables,Coffee Table,75829.83,12,0.3,4312.06
ORD-00085,2023-10-28,CUST-1088,Christopher Bass,Home Office,Central,Technology,Machines,Laser Printer,103781.95,7,0,17511.13
ORD-00704,2023-10-28,CUST-1205,Erin Warner,Consumer,Central,Office Supplies,Envelopes,Mailing Envelopes Pack,539.45,2,0.15,5.34
ORD-01631,2023-10-28,CUST-1115,Garrett Lin,Home Office,East,Technology,Copiers,Desktop Copier,268309.35,5,0.2,20350.37
ORD-01679,2023-10-28,CUST-1056,Michael Lewis,Home Office,Central,Furniture,Tables,Study Table,85282.86,8,0,8359.39
ORD-00664,2023-10-29,CUST-1228,Michael Warner,Home Office,South,Office Supplies,Supplies,Glue Stick,10407.29,12,0.3,-635.56
ORD-00474,2023-10-31,CUST-1249,Jose Travis,Consumer,Central,Office Supplies,Supplies,Glue Stick,3134.3,5,0.1,96.68
ORD-01070,2023-10-31,CUST-1120,Jeffrey Chandler,Corporate,East,Office Supplies,Supplies,Glue Stick,12624.23,9,0,4287.72
ORD-01077,2023-10-31,CUST-1283,Jessica Garcia,Home Office,West,Technology,Accessories,USB-C Hub,21843.31,12,0.15,975.73
ORD-01270,2023-11-02,CUST-1291,David Smith,Consumer,West,Technology,Phones,Cordless Phone,146619.95,4,0,49253.46
ORD-01628,2023-11-02,CUST-1178,Michael Wang,Consumer,Central,Furniture,Bookcases,Modern Bookcase,15113.86,7,0,1748.96
ORD-00127,2023-11-03,CUST-1164,Jeffrey Johnson,Home Office,South,Technology,Machines,Label Maker,288726.19,9,0.1,40653.83
ORD-00144,2023-11-03,CUST-1267,Kimberly Gibson,Consumer,West,Furniture,Tables,Dining Table,27067.79,2,0,5521.13
ORD-01493,2023-11-04,CUST-1257,Susan Murray MD,Corporate,West,Furniture,Furnishings,Office Partition,59322.98,4,0.1,839.92
ORD-00542,2023-11-05,CUST-1014,Michele Williams,Consumer,East,Office Supplies,Paper,Sticky Notes Pack,10063.29,6,0,590.34
ORD-00630,2023-11-05,CUST-1292,Stephanie Byrd,Consumer,West,Technology,Copiers,Desktop Copier,466608.7,12,0.15,36557.75
ORD-00751,2023-11-05,CUST-1034,Nathan Maldonado,Home Office,East,Technology,Copiers,Desktop Copier,85503.46,12,0,28606.05
ORD-00778,2023-11-05,CUST-1110,Sharon Cochran,Corporate,West,Office Supplies,Labels,Label Roll,3960.96,9,0.05,166.26
ORD-00981,2023-11-05,CUST-1237,Andrew Reynolds,Consumer,Central,Office Supplies,Fasteners,Stapler,7002.9,6,0,1921.46
ORD-00999,2023-11-05,CUST-1051,Jessica Holmes,Home Office,East,Technology,Phones,Smartphone Pro Max,205378.99,5,0.05,14130.95
ORD-01592,2023-11-05,CUST-1276,Matthew Moore,Corporate,West,Furniture,Furnishings,Desk Lamp,34842.32,8,0.2,-5.5
ORD-01808,2023-11-06,CUST-1148,Stephanie Salazar,Home Office,Central,Technology,Accessories,USB-C Hub,4672.08,1,0.2,-117.49
ORD-00077,2023-11-07,CUST-1063,Connor West,Home Office,West,Technology,Copiers,Desktop Copier,106466.39,5,0.05,5036.88
ORD-00016,2023-11-08,CUST-1161,Paul Castaneda,Home Office,North,Office Supplies,Fasteners,Push Pins Pack,7002.36,5,0,753.12
ORD-00314,2023-11-08,CUST-1059,Brent Jordan,Consumer,West,Office Supplies,Supplies,Glue Stick,3334.32,4,0.05,30.91
ORD-01967,2023-11-08,CUST-1277,Wayne Morgan,Corporate,East,Technology,Copiers,Office Copier Machine,5567.38,10,0.05,-69.57
ORD-01027,2023-11-09,CUST-1091,Matthew Mcmillan,Home Office,West,Furniture,Bookcases,Corner Bookcase,2760.97,1,0.1,613.76
ORD-01288,2023-11-09,CUST-1286,Elaine Brooks,Corporate,West,Technology,Phones,Cordless Phone,476000.47,10,0.3,-130860.33
ORD-00128,2023-11-10,CUST-1057,Timothy Duncan,Consumer,West,Office Supplies,Fasteners,Push Pins Pack,6549.0,12,0.05,1389.99
ORD-00703,2023-11-10,CUST-1017,Holly Wood,Consumer,South,Office Supplies,Art,Sketch Pad,10871.9,11,0.3,-808.33
ORD-01155,2023-11-10,CUST-1154,Devon Flores,Home Office,North,Furniture,Tables,Dining Table,16078.14,11,0.2,-235.64
ORD-00055,2023-11-11,CUST-1052,Danny Morgan,Corporate,West,Furniture,Furnishings,Desk Lamp,31083.04,12,0,5932.11
ORD-00409,2023-11-11,CUST-1182,Tina Sanders,Corporate,North,Furniture,Bookcases,5-Shelf Bookcase,88574.83,6,0.2,-1519.52
ORD-00673,2023-11-14,CUST-1079,Steve Sanchez,Home Office,South,Office Supplies,Art,Whiteboard,4493.52,12,0.3,128.01
ORD-00871,2023-11-14,CUST-1181,Alexander Collins,Home Office,Central,Furniture,Chairs,Mesh Task Chair,49586.12,6,0.2,8035.43
ORD-00689,2023-11-15,CUST-1140,Angel Perry,Home Office,South,Furniture,Bookcases,5-Shelf Bookcase,11937.52,2,0,3400.05
ORD-01184,2023-11-15,CUST-1163,Lindsey Walker,Home Office,North,Furniture,Tables,Conference Table,4846.56,4,0,1422.34
ORD-01947,2023-11-15,CUST-1057,Timothy Duncan,Consumer,South,Office Supplies,Binders,Clip Binder,4283.11,3,0,981.62
ORD-00601,2023-11-16,CUST-1129,Cameron Fisher,Home Office,South,Furniture,Furnishings,Desk Lamp,75429.02,6,0.05,20311.29
ORD-00174,2023-11-17,CUST-1221,Courtney Mills,Home Office,Central,Furniture,Bookcases,Corner Bookcase,142355.44,10,0.2,25955.37
ORD-00570,2023-11-17,CUST-1200,Nathan Freeman,Consumer,South,Office Supplies,Fasteners,Stapler,1389.21,2,0,79.22
ORD-01099,2023-11-17,CUST-1251,Isaiah Avila,Consumer,North,Technology,Machines,Scanner,213751.29,9,0.2,-8817.21
ORD-01721,2023-11-17,CUST-1021,Margaret Hawkins DDS,Consumer,West,Office Supplies,Envelopes,Mailing Envelopes Pack,7553.7,5,0.2,-1661.1
ORD-00100,2023-11-18,CUST-1075,Amy Silva,Consumer,South,Furniture,Bookcases,Corner Bookcase,150613.22,12,0,48460.89
ORD-01870,2023-11-18,CUST-1010,Ryan Munoz,Consumer,East,Furniture,Tables,Coffee Table,22630.3,12,0.2,1478.29
ORD-01452,2023-11-19,CUST-1103,Rebecca Valencia,Home Office,East,Furniture,Furnishings,Wall Clock,73467.28,10,0.2,16601.12
ORD-01979,2023-11-20,CUST-1234,Laura Roberts,Consumer,Central,Furniture,Tables,Coffee Table,39301.01,5,0,9040.68
ORD-00855,2023-11-21,CUST-1056,Michael Lewis,Home Office,North,Furniture,Bookcases,Corner Bookcase,67529.45,7,0.3,-7428.16
ORD-01504,2023-11-21,CUST-1082,Mike Allen,Corporate,South,Furniture,Tables,Study Table,120015.14,10,0.15,-6402.11
ORD-01755,2023-11-21,CUST-1119,Victor Baker,Home Office,North,Office Supplies,Supplies,Glue Stick,8766.26,7,0.1,925.42
ORD-01851,2023-11-21,CUST-1007,Abigail Shaffer,Consumer,South,Furniture,Chairs,Executive Office Chair,60801.22,7,0.1,15655.34
ORD-00661,2023-11-22,CUST-1220,Bailey Duran DDS,Consumer,East,Technology,Machines,Label Maker,160020.69,4,0,54821.73
ORD-01066,2023-11-22,CUST-1102,Cameron Parker,Home Office,North,Technology,Copiers,Desktop Copier,256363.68,5,0.05,34551.15
ORD-01316,2023-11-22,CUST-1005,Cristian Santos,Corporate,Central,Office Supplies,Labels,Label Roll,161.66,3,0.05,35.06
ORD-01052,2023-11-23,CUST-1021,Margaret Hawkins DDS,Consumer,East,Office Supplies,Supplies,Tape Dispenser,3493.28,2,0,944.56
ORD-00056,2023-11-25,CUST-1204,Joseph Coleman,Consumer,North,Technology,Copiers,Office Copier Machine,501999.17,11,0,118089.2
ORD-00502,2023-11-25,CUST-1103,Rebecca Valencia,Home Office,Central,Technology,Phones,Smartphone Lite,118492.81,7,0.1,17393.85
ORD-01449,2023-11-25,CUST-1123,April Frost,Corporate,South,Office Supplies,Fasteners,Paper Clips Box,2226.14,3,0.05,176.84
ORD-01881,2023-11-26,CUST-1128,Jason Powell,Home Office,South,Technology,Accessories,Webcam HD,74390.82,8,0.3,-19917.94
ORD-00086,2023-11-27,CUST-1114,Crystal Johnson,Consumer,East,Furniture,Chairs,Executive Office Chair,71048.74,9,0,8588.42
ORD-00513,2023-11-27,CUST-1086,Daniel Baker,Corporate,Central,Technology,Machines,Scanner,203543.38,4,0.05,22151.65
ORD-00330,2023-11-28,CUST-1060,John Daniel,Home Office,Central,Technology,Machines,Scanner,323869.29,7,0.3,-53269.61
ORD-01109,2023-11-28,CUST-1299,Keith Jennings,Corporate,West,Furniture,Furnishings,Office Partition,3944.59,2,0,715.66
ORD-01181,2023-11-29,CUST-1062,Gerald Hensley,Home Office,Central,Furniture,Bookcases,5-Shelf Bookcase,41438.41,5,0,2754.57
